,transcript,Wormbase_id,type
28418,F47B7.1.1,WBGene00018532,Coding transcript
28419,F47B7.2b.1,WBGene00018533,Coding transcript
28420,F47B7.2a.1,WBGene00018533,Coding transcript
28421,F47B7.2c.1,WBGene00018533,Coding transcript
28422,F47B7.3.1,WBGene00018534,Coding transcript
28423,F47B7.4.1,WBGene00018535,Coding transcript
28424,F47B7.5.1,WBGene00018536,Coding transcript
28425,F47B7.6,WBGene00018537,Pseudogene
28426,F47B7.7a.1,WBGene00018538,Coding transcript
28427,F47B7.7b.1,WBGene00018538,Coding transcript
28428,F47C10.1.1,WBGene00018539,Coding transcript
28429,F47C10.2,WBGene00018540,Pseudogene
28430,F47C10.3a.1,WBGene00018541,Coding transcript
28431,F47C10.3b.1,WBGene00018541,Coding transcript
28432,F47C10.4.1,WBGene00018542,Coding transcript
28433,F47C10.6.1,WBGene00018543,Coding transcript
28434,F47C10.7b.1,WBGene00018544,Coding transcript
28435,F47C10.7a.1,WBGene00018544,Coding transcript
28436,F47C10.8.1,WBGene00018545,Coding transcript
28437,nan,WBGene00018546,nan
28438,F47C12.2.1,WBGene00018547,Coding transcript
28439,F47C12.4.1,WBGene00018548,Coding transcript
28440,F47C12.6.1,WBGene00018549,Coding transcript
28441,F47C12.7.1,WBGene00018550,Coding transcript
28442,F47C12.8.1,WBGene00018551,Coding transcript
28443,F47D2.1b,WBGene00018552,non coding transcript
28444,F47D2.1a.1,WBGene00018552,Coding transcript
28445,F47D2.2,WBGene00018553,Pseudogene
28446,F47D2.3.1,WBGene00018554,Coding transcript
28447,F47D2.4.1,WBGene00018555,Coding transcript
28448,F47D2.5.1,WBGene00018556,Coding transcript
28449,F47D2.6.1,WBGene00018557,Coding transcript
28450,F47D2.7a.1,WBGene00018558,Coding transcript
28451,F47D2.7b.1,WBGene00018558,Coding transcript
28452,F47D2.8.1,WBGene00018559,Coding transcript
28453,F47D12.3.1,WBGene00018560,Coding transcript
28454,F47D12.5.1,WBGene00018561,Coding transcript
28455,F47D12.6.1,WBGene00018562,Coding transcript
28456,F47D12.7.1,WBGene00018563,Coding transcript
28457,F47D12.9a.1,WBGene00018564,Coding transcript
28458,F47D12.9a.2,WBGene00018564,Coding transcript
28459,F47D12.9b.1,WBGene00018564,Coding transcript
28460,F47D12.9b.2,WBGene00018564,Coding transcript
28461,F47E1.1.1,WBGene00018565,Coding transcript
28462,F47E1.2.1,WBGene00018566,Coding transcript
28463,F47E1.3.1,WBGene00018567,Coding transcript
28464,F47E1.4.1,WBGene00018568,Coding transcript
28465,F47F2.1f.1,WBGene00018569,Coding transcript
28466,F47F2.1e.1,WBGene00018569,Coding transcript
28467,F47F2.1b.1,WBGene00018569,Coding transcript
28468,F47F2.1c.1,WBGene00018569,Coding transcript
28469,F47F2.1c.2,WBGene00018569,Coding transcript
28470,F47F2.1c.3,WBGene00018569,Coding transcript
28471,F47F2.1c.4,WBGene00018569,Coding transcript
28472,F47F2.1g.1,WBGene00018569,Coding transcript
28473,F47F2.1d.1,WBGene00018569,Coding transcript
28474,nan,WBGene00018570,nan
28475,F47F2.3.1,WBGene00018571,Coding transcript
28476,F47F6.1f.1,WBGene00018572,Coding transcript
28477,F47F6.1c.1,WBGene00018572,Coding transcript
28478,F47F6.1e.1,WBGene00018572,Coding transcript
28479,F47F6.1d.1,WBGene00018572,Coding transcript
28480,F47F6.1g.1,WBGene00018572,Coding transcript
28481,F47F6.1a.1,WBGene00018572,Coding transcript
28482,F47F6.1b.1,WBGene00018572,Coding transcript
28483,F47F6.3.1,WBGene00018573,Coding transcript
28484,nan,WBGene00018574,nan
28485,F47F6.5.1,WBGene00018575,Coding transcript
28486,F47G3.1.1,WBGene00018576,Coding transcript
28487,F47G3.2,WBGene00018577,Pseudogene
28488,F47G3.3.1,WBGene00018578,Coding transcript
28489,F47G6.2.1,WBGene00018579,Coding transcript
28490,F47G6.3.1,WBGene00018580,Coding transcript
28491,nan,WBGene00018581,nan
28492,F48A9.2.1,WBGene00018582,Coding transcript
28493,nan,WBGene00018583,nan
28494,nan,WBGene00018584,nan
28495,F48A11.4a.1,WBGene00018585,Coding transcript
28496,F48A11.4b.1,WBGene00018585,Coding transcript
28497,F48A11.5a.1,WBGene00018586,Coding transcript
28498,F48A11.5c.1,WBGene00018586,Coding transcript
28499,F48A11.5d.1,WBGene00018586,Coding transcript
28500,F48A11.5e.1,WBGene00018586,Coding transcript
28501,F48A11.5b.1,WBGene00018586,Coding transcript
28502,F48B9.1.1,WBGene00018587,Coding transcript
28503,nan,WBGene00018588,nan
28504,F48B9.3.1,WBGene00018589,Coding transcript
28505,F48B9.4.1,WBGene00018590,Coding transcript
28506,F48B9.5.1,WBGene00018591,Coding transcript
28507,F48B9.7,WBGene00018592,Transposon-mRNA
28508,F48B9.8.1,WBGene00018593,Coding transcript
28509,F48C1.1a.1,WBGene00018594,Coding transcript
28510,F48C1.1b.1,WBGene00018594,Coding transcript
28511,F48C1.2.1,WBGene00018595,Coding transcript
28512,F48C1.3.1,WBGene00018596,Coding transcript
28513,nan,WBGene00018597,nan
28514,F48C1.5.1,WBGene00018598,Coding transcript
28515,F48C1.6.1,WBGene00018599,Coding transcript
28516,F48C1.8.1,WBGene00018600,Coding transcript
28517,F48C1.9.1,WBGene00018601,Coding transcript
28518,F48D6.4b.1,WBGene00018602,Coding transcript
28519,F48D6.4c.1,WBGene00018602,Coding transcript
28520,F48D6.4a.1,WBGene00018602,Coding transcript
28521,F48E3.2.1,WBGene00018603,Coding transcript
28522,F48E3.3.1,WBGene00018604,Coding transcript
28523,F48E3.4.1,WBGene00018605,Coding transcript
28524,F48E3.6.1,WBGene00018606,Coding transcript
28525,F48E3.8f.1,WBGene00018607,Coding transcript
28526,F48E3.8a.1,WBGene00018607,Coding transcript
28527,F48E3.8b.1,WBGene00018607,Coding transcript
28528,F48E3.8h.1,WBGene00018607,Coding transcript
28529,F48E3.8d.1,WBGene00018607,Coding transcript
28530,F48E3.8g.1,WBGene00018607,Coding transcript
28531,F48E3.8c.1,WBGene00018607,Coding transcript
28532,F48E3.8e.1,WBGene00018607,Coding transcript
28533,F48E3.8i.1,WBGene00018607,Coding transcript
28534,F48E3.9.1,WBGene00018608,Coding transcript
28535,F48E8.2.1,WBGene00018609,Coding transcript
28536,F48E8.3.1,WBGene00018610,Coding transcript
28537,F48E8.3.2,WBGene00018610,Coding transcript
28538,F48E8.4.1,WBGene00018611,Coding transcript
28539,F48E8.6.1,WBGene00018612,Coding transcript
28540,F48E8.7b.1,WBGene00018613,Coding transcript
28541,F48E8.7a.1,WBGene00018613,Coding transcript
28542,F48G7.2a,WBGene00018614,non coding transcript
28543,F48G7.2b.1,WBGene00018614,Coding transcript
28544,F48G7.4.1,WBGene00018615,Coding transcript
28545,F48G7.5.1,WBGene00018616,Coding transcript
28546,F48G7.6a.1,WBGene00018617,Coding transcript
28547,F48G7.6d.1,WBGene00018617,Coding transcript
28548,F48G7.6b.1,WBGene00018617,Coding transcript
28549,F48G7.6c.1,WBGene00018617,Coding transcript
28550,F48G7.7.1,WBGene00018618,Coding transcript
28551,F48G7.8.1,WBGene00018619,Coding transcript
28552,F48G7.9.1,WBGene00018620,Coding transcript
28553,F48G7.10.1,WBGene00018621,Coding transcript
28554,F48G7.11a.1,WBGene00018622,Coding transcript
28555,F48G7.11b.1,WBGene00018622,Coding transcript
28556,F48G7.12a.1,WBGene00018623,Coding transcript
28557,F48G7.12b.1,WBGene00018623,Coding transcript
28558,F48G7.13.1,WBGene00018624,Coding transcript
28559,F49D11.1.1,WBGene00018625,Coding transcript
28560,F49D11.2.1,WBGene00018626,Coding transcript
28561,F49D11.3a.1,WBGene00018627,Coding transcript
28562,F49D11.3b.1,WBGene00018627,Coding transcript
28563,F49D11.4.1,WBGene00018628,Coding transcript
28564,F49D11.5,WBGene00018629,Transposon-mRNA
28565,F49D11.6.1,WBGene00018630,Coding transcript
28566,F49D11.7.1,WBGene00018631,Coding transcript
28567,F49D11.9b.1,WBGene00018632,Coding transcript
28568,F49D11.9a.1,WBGene00018632,Coding transcript
28569,nan,WBGene00018633,nan
28570,F49E7.2.1,WBGene00018634,Coding transcript
28571,F49E8.1a.1,WBGene00018635,Coding transcript
28572,F49E8.1b.1,WBGene00018635,Coding transcript
28573,F49E8.2b.1,WBGene00018636,Coding transcript
28574,F49E8.2a.1,WBGene00018636,Coding transcript
28575,F49E8.6.1,WBGene00018637,Coding transcript
28576,F49E8.7b,WBGene00018638,non coding transcript
28577,F49E8.7a.1,WBGene00018638,Coding transcript
28578,F49E10.1.1,WBGene00018639,Coding transcript
28579,F49E10.2b.1,WBGene00018640,Coding transcript
28580,F49E10.2a.1,WBGene00018640,Coding transcript
28581,F49E10.4.1,WBGene00018641,Coding transcript
28582,nan,WBGene00018642,nan
28583,F49F1.1.1,WBGene00018643,Coding transcript
28584,F49F1.3,WBGene00018644,Pseudogene
28585,F49F1.5a.1,WBGene00018645,Coding transcript
28586,F49F1.5b.1,WBGene00018645,Coding transcript
28587,F49F1.6b.1,WBGene00018646,Coding transcript
28588,F49F1.6a.1,WBGene00018646,Coding transcript
28589,F49F1.7a.1,WBGene00018647,Coding transcript
28590,F49F1.7b.1,WBGene00018647,Coding transcript
28591,F49F1.8,WBGene00018648,Pseudogene
28592,F49F1.9.1,WBGene00018649,Coding transcript
28593,F49F1.10.1,WBGene00018650,Coding transcript
28594,F49F1.11.1,WBGene00018651,Coding transcript
28595,F49F1.12.1,WBGene00018652,Coding transcript
28596,F49H12.2.1,WBGene00018653,Coding transcript
28597,F49H12.3.1,WBGene00018654,Coding transcript
28598,F49H12.4.1,WBGene00018655,Coding transcript
28599,F49H12.5.1,WBGene00018656,Coding transcript
28600,F49H12.6a.1,WBGene00018657,Coding transcript
28601,F49H12.6b.1,WBGene00018657,Coding transcript
28602,F49H12.6b.2,WBGene00018657,Coding transcript
28603,F52C6.1,WBGene00018658,Pseudogene
28604,F52C6.2.1,WBGene00018659,Coding transcript
28605,F52C6.3.1,WBGene00018660,Coding transcript
28606,F52C6.4.1,WBGene00018661,Coding transcript
28607,F52C6.4.2,WBGene00018661,Coding transcript
28608,F52C6.4.3,WBGene00018661,Coding transcript
28609,F52C6.5,WBGene00018662,Pseudogene
28610,F52C6.6.1,WBGene00018663,Coding transcript
28611,F52C6.7,WBGene00018664,Pseudogene
28612,F52C6.8.1,WBGene00018665,Coding transcript
28613,F52C6.9,WBGene00018666,Pseudogene
28614,F52C6.10.1,WBGene00018667,Coding transcript
28615,F52C6.11.1,WBGene00018668,Coding transcript
28616,F52C6.12,WBGene00018669,Pseudogene
28617,F52C6.13,WBGene00018670,Pseudogene
28618,F52C6.14,WBGene00018671,Pseudogene
28619,F52C9.1.1,WBGene00018672,Coding transcript
28620,nan,WBGene00018673,nan
28621,F52C9.3.1,WBGene00018674,Coding transcript
28622,F52C9.5.1,WBGene00018675,Coding transcript
28623,F52C9.6,WBGene00018676,Transposon-mRNA
28624,nan,WBGene00018677,nan
28625,F52C12.1a.1,WBGene00018678,Coding transcript
28626,F52C12.1b.1,WBGene00018678,Coding transcript
28627,F52C12.1c.1,WBGene00018678,Coding transcript
28628,F52C12.2.1,WBGene00018679,Coding transcript
28629,F52C12.3.1,WBGene00018680,Coding transcript
28630,F52C12.4f.1,WBGene00018681,Coding transcript
28631,F52C12.4b.1,WBGene00018681,Coding transcript
28632,F52C12.4h.1,WBGene00018681,Coding transcript
28633,F52C12.4c.1,WBGene00018681,Coding transcript
28634,F52C12.4d.1,WBGene00018681,Coding transcript
28635,F52C12.4e.1,WBGene00018681,Coding transcript
28636,F52C12.4g.1,WBGene00018681,Coding transcript
28637,F52C12.4a.1,WBGene00018681,Coding transcript
28638,F52D1.1.1,WBGene00018682,Coding transcript
28639,F52D1.2e,WBGene00018683,non coding transcript
28640,F52D1.2a.1,WBGene00018683,Coding transcript
28641,F52D1.2a.2,WBGene00018683,Coding transcript
28642,F52D1.2d.1,WBGene00018683,Coding transcript
28643,F52D1.2c.1,WBGene00018683,Coding transcript
28644,F52D1.2b.1,WBGene00018683,Coding transcript
28645,F52D2.1.1,WBGene00018684,Coding transcript
28646,nan,WBGene00018685,nan
28647,F52D2.3,WBGene00018686,Transposon-mRNA
28648,F52D2.5.1,WBGene00018687,Coding transcript
28649,F52D2.5.2,WBGene00018687,Coding transcript
28650,F52D2.6.1,WBGene00018688,Coding transcript
28651,F52D2.7.1,WBGene00018689,Coding transcript
28652,F52D2.8,WBGene00018690,Pseudogene
28653,F52D2.10,WBGene00018691,Pseudogene
28654,F52E1.2.1,WBGene00018692,Coding transcript
28655,F52E1.3.1,WBGene00018693,Coding transcript
28656,F52E1.5.1,WBGene00018694,Coding transcript
28657,nan,WBGene00018695,nan
28658,F52E1.8.1,WBGene00018696,Coding transcript
28659,F52E1.9b.1,WBGene00018697,Coding transcript
28660,F52E1.9a.1,WBGene00018697,Coding transcript
28661,F52E1.9a.2,WBGene00018697,Coding transcript
28662,F52E1.10.1,WBGene00018698,Coding transcript
28663,F52E1.12,WBGene00018699,Pseudogene
28664,F52E1.13b.1,WBGene00018700,Coding transcript
28665,F52E1.13c.1,WBGene00018700,Coding transcript
28666,F52E1.13g.1,WBGene00018700,Coding transcript
28667,F52E1.13a.1,WBGene00018700,Coding transcript
28668,F52E1.13e.1,WBGene00018700,Coding transcript
28669,F52E1.13f.1,WBGene00018700,Coding transcript
28670,F52E1.13d.1,WBGene00018700,Coding transcript
28671,F52E4.1b.1,WBGene00018701,Coding transcript
28672,F52E4.1a.1,WBGene00018701,Coding transcript
28673,F52E4.5.1,WBGene00018702,Coding transcript
28674,F52E4.7.1,WBGene00018703,Coding transcript
28675,F52E4.8.1,WBGene00018704,Coding transcript
28676,nan,WBGene00018705,nan
28677,F52F10.2.1,WBGene00018706,Coding transcript
28678,F52F10.3.1,WBGene00018707,Coding transcript
28679,F52F10.4b.1,WBGene00018708,Coding transcript
28680,F52F10.4a.1,WBGene00018708,Coding transcript
28681,F52F10.5a,WBGene00018709,non coding transcript
28682,F52F10.5b.1,WBGene00018709,Coding transcript
28683,F52G3.1.1,WBGene00018710,Coding transcript
28684,F52G3.3,WBGene00018711,Pseudogene
28685,F52G3.4,WBGene00018712,Pseudogene
28686,F52G3.5.1,WBGene00018713,Coding transcript
28687,F52H2.1.1,WBGene00018714,Coding transcript
28688,F52H2.3.1,WBGene00018715,Coding transcript
28689,F52H2.4.1,WBGene00018716,Coding transcript
28690,F52H2.4.2,WBGene00018716,Coding transcript
28691,F52H2.5.1,WBGene00018717,Coding transcript
28692,F52H2.5.2,WBGene00018717,Coding transcript
28693,F52H2.6a.1,WBGene00018718,Coding transcript
28694,F52H2.6b.1,WBGene00018718,Coding transcript
28695,F52H2.7.1,WBGene00018719,Coding transcript
28696,F53A3.1.1,WBGene00018720,Coding transcript
28697,F53A3.2.1,WBGene00018721,Coding transcript
28698,nan,WBGene00018722,nan
28699,F53A3.7.1,WBGene00018723,Coding transcript
28700,F53A9.1.1,WBGene00018724,Coding transcript
28701,F53A9.2.1,WBGene00018725,Coding transcript
28702,F53A9.3.1,WBGene00018726,Coding transcript
28703,F53A9.4.1,WBGene00018727,Coding transcript
28704,F53A9.5.1,WBGene00018728,Coding transcript
28705,F53A9.6.1,WBGene00018729,Coding transcript
28706,F53A9.7.1,WBGene00018730,Coding transcript
28707,F53A9.8.1,WBGene00018731,Coding transcript
28708,F53A9.9.1,WBGene00018732,Coding transcript
28709,nan,WBGene00018733,nan
28710,F53A10.2a.1,WBGene00018734,Coding transcript
28711,F53A10.2e.1,WBGene00018734,Coding transcript
28712,F53A10.2c.1,WBGene00018734,Coding transcript
28713,F53A10.2f.1,WBGene00018734,Coding transcript
28714,F53A10.2b.1,WBGene00018734,Coding transcript
28715,F53A10.2b.2,WBGene00018734,Coding transcript
28716,F53A10.2b.3,WBGene00018734,Coding transcript
28717,F53A10.2b.4,WBGene00018734,Coding transcript
28718,F53A10.2b.5,WBGene00018734,Coding transcript
28719,F53A10.2d.1,WBGene00018734,Coding transcript
28720,F53B1.2.1,WBGene00018735,Coding transcript
28721,F53B1.3.1,WBGene00018736,Coding transcript
28722,nan,WBGene00018737,nan
28723,F53B1.6.1,WBGene00018738,Coding transcript
28724,F53B1.8a.1,WBGene00018739,Coding transcript
28725,F53B1.8b.1,WBGene00018739,Coding transcript
28726,F53B3.1.1,WBGene00018740,Coding transcript
28727,F53B3.1.2,WBGene00018740,Coding transcript
28728,F53B3.2.1,WBGene00018741,Coding transcript
28729,F53B3.3.1,WBGene00018742,Coding transcript
28730,F53B3.5.1,WBGene00018743,Coding transcript
28731,F53B3.6.1,WBGene00018744,Coding transcript
28732,F53C3.1.1,WBGene00018745,Coding transcript
28733,F53C3.2.1,WBGene00018746,Coding transcript
28734,F53C3.3.1,WBGene00018747,Coding transcript
28735,F53C3.4.1,WBGene00018748,Coding transcript
28736,F53C3.5,WBGene00018749,Pseudogene
28737,F53C3.6b,WBGene00018750,non coding transcript
28738,F53C3.6a.1,WBGene00018750,Coding transcript
28739,F53C3.7.1,WBGene00018751,Coding transcript
28740,F53C3.8.1,WBGene00018752,Coding transcript
28741,F53C3.9,WBGene00018753,Transposon-mRNA
28742,F53C3.11.1,WBGene00018754,Coding transcript
28743,F53C3.12.1,WBGene00018755,Coding transcript
28744,F53C3.13b.1,WBGene00018756,Coding transcript
28745,F53C3.13e.1,WBGene00018756,Coding transcript
28746,F53C3.13d.1,WBGene00018756,Coding transcript
28747,F53C3.13d.2,WBGene00018756,Coding transcript
28748,F53C3.13a.1,WBGene00018756,Coding transcript
28749,F53C3.13c.1,WBGene00018756,Coding transcript
28750,F53C3.13f.1,WBGene00018756,Coding transcript
28751,F53E2.1b.1,WBGene00018757,Coding transcript
28752,F53E2.1a.1,WBGene00018757,Coding transcript
28753,F53E10.1.1,WBGene00018758,Coding transcript
28754,F53E10.1.2,WBGene00018758,Coding transcript
28755,F53E10.3,WBGene00018759,Pseudogene
28756,F53E10.4b.1,WBGene00018760,Coding transcript
28757,F53E10.4c.1,WBGene00018760,Coding transcript
28758,F53E10.4a.1,WBGene00018760,Coding transcript
28759,F53E10.5.1,WBGene00018761,Coding transcript
28760,F53E10.6.1,WBGene00018762,Coding transcript
28761,F53F10.1.1,WBGene00018763,Coding transcript
28762,F53F10.2b,WBGene00018764,non coding transcript
28763,F53F10.2f.1,WBGene00018764,Coding transcript
28764,F53F10.2d.1,WBGene00018764,Coding transcript
28765,F53F10.2c.1,WBGene00018764,Coding transcript
28766,F53F10.2c.2,WBGene00018764,Coding transcript
28767,F53F10.2a.1,WBGene00018764,Coding transcript
28768,F53F10.2a.2,WBGene00018764,Coding transcript
28769,F53F10.2a.3,WBGene00018764,Coding transcript
28770,F53F10.2a.4,WBGene00018764,Coding transcript
28771,F53F10.2a.5,WBGene00018764,Coding transcript
28772,F53F10.3.1,WBGene00018765,Coding transcript
28773,F53G2.1.1,WBGene00018766,Coding transcript
28774,F53G2.2.1,WBGene00018767,Coding transcript
28775,F53G2.3.1,WBGene00018768,Coding transcript
28776,F53G2.7.1,WBGene00018769,Coding transcript
28777,nan,WBGene00018770,nan
28778,F53G12.3.1,WBGene00018771,Coding transcript
28779,F53G12.4.1,WBGene00018772,Coding transcript
28780,F53G12.8.1,WBGene00018773,Coding transcript
28781,F53G12.9b.1,WBGene00018774,Coding transcript
28782,F53G12.9a.1,WBGene00018774,Coding transcript
28783,nan,WBGene00018775,nan
28784,F53H1.1b.1,WBGene00018776,Coding transcript
28785,F53H1.1c.1,WBGene00018776,Coding transcript
28786,F53H1.1d.1,WBGene00018776,Coding transcript
28787,F53H1.1a.1,WBGene00018776,Coding transcript
28788,F53H1.1e.1,WBGene00018776,Coding transcript
28789,F53H1.3a.1,WBGene00018777,Coding transcript
28790,F53H1.3b.1,WBGene00018777,Coding transcript
28791,F53H1.4a.1,WBGene00018778,Coding transcript
28792,F53H1.4b.1,WBGene00018778,Coding transcript
28793,F53H8.3.1,WBGene00018779,Coding transcript
28794,nan,WBGene00018780,nan
28795,F54A3.2.1,WBGene00018781,Coding transcript
28796,F54A3.3.1,WBGene00018782,Coding transcript
28797,F54A3.4.1,WBGene00018783,Coding transcript
28798,F54A3.5.1,WBGene00018784,Coding transcript
28799,F54A3.6b.1,WBGene00018785,Coding transcript
28800,F54A3.6b.2,WBGene00018785,Coding transcript
28801,F54A3.6a.1,WBGene00018785,Coding transcript
28802,F54A5.1.1,WBGene00018786,Coding transcript
28803,F54A5.2b.1,WBGene00018787,Coding transcript
28804,F54A5.2b.2,WBGene00018787,Coding transcript
28805,F54A5.2b.3,WBGene00018787,Coding transcript
28806,F54A5.2a.1,WBGene00018787,Coding transcript
28807,F54A5.3d,WBGene00018788,non coding transcript
28808,F54A5.3c,WBGene00018788,non coding transcript
28809,F54A5.3f,WBGene00018788,non coding transcript
28810,F54A5.3e,WBGene00018788,non coding transcript
28811,F54A5.3g,WBGene00018788,non coding transcript
28812,F54A5.3b.1,WBGene00018788,Coding transcript
28813,F54A5.3b.2,WBGene00018788,Coding transcript
28814,F54A5.3b.3,WBGene00018788,Coding transcript
28815,F54A5.3a.1,WBGene00018788,Coding transcript
28816,F54C1.1.1,WBGene00018789,Coding transcript
28817,nan,WBGene00018790,nan
28818,F54C1.6.1,WBGene00018791,Coding transcript
28819,F54C1.8.1,WBGene00018792,Coding transcript
28820,F54C4.1.1,WBGene00018793,Coding transcript
28821,F54C4.3.1,WBGene00018794,Coding transcript
28822,F54C4.4.1,WBGene00018795,Coding transcript
28823,F54D7.1,WBGene00018796,Transposon-mRNA
28824,F54D7.2.1,WBGene00018797,Coding transcript
28825,F54D7.3b.1,WBGene00018798,Coding transcript
28826,F54D7.3a.1,WBGene00018798,Coding transcript
